session_id,stock_id,open_price,close_price,high_price,low_price,volume_detail,ceiling_price,floor_price,buy_volume,sell_volume,net_volume,matched_value,adjust_price,change_percent,outstanding_share,name,code,stock_space,join_date,leave_date,init_price,category,year,month,day_of_month,volume_session
8530,3433,7.68,7.67,7.68,7.67,200,0.0,0.0,0,0,0,1000000.0,7.47,0.07,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,9,9605920000000.0
8529,3433,7.67,7.67,7.67,7.67,0,0.0,0.0,0,0,0,0.0,7.47,-0.03,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,10,7802560000000.0
8528,3433,7.14,7.14,7.14,7.14,100,0.0,0.0,0,0,0,0.0,6.95,-0.56,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,13,8852640000000.0
8527,3433,7.14,7.14,7.14,7.14,0,0.0,0.0,0,0,0,0.0,6.95,0.04,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,14,9157830000000.0
8526,3433,7.14,7.14,7.14,7.14,0,0.0,0.0,0,0,0,0.0,6.95,0.04,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,15,9044830000000.0
8525,3433,7.14,7.14,7.14,7.14,0,0.0,0.0,0,0,0,0.0,6.95,0.04,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,16,7993400000000.0
8524,3433,7.14,7.14,7.14,7.14,0,0.0,0.0,0,0,0,0.0,6.95,0.04,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,17,9056930000000.0
8523,3433,7.63,7.63,7.63,7.63,100,0.0,0.0,0,0,0,0.0,7.43,0.53,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,20,8000550000000.0
8522,3433,8.15,8.15,8.15,8.15,100,0.0,0.0,0,0,0,0.0,7.93,0.55,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,21,6678120000000.0
8521,3433,8.1,8.1,8.1,8.1,100,0.0,0.0,0,0,0,0.0,7.88,-0.1,0,Công ty Cổ phần Hacisco,HAS,HOSE,2002-12-19,,0.0,Bất động sản và Xây dựng,2023,3,22,7063540000000.0
