session_id,stock_id,open_price,close_price,high_price,low_price,volume_detail,ceiling_price,floor_price,buy_volume,sell_volume,net_volume,matched_value,adjust_price,change_percent,outstanding_share,name,code,stock_space,join_date,leave_date,init_price,category,year,month,day_of_month,volume_session
4817,3102,27.0,27.0,27.0,27.0,400,0.0,0.0,0,0,0,10800000.0,25.39,0.0,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,17,596787000000.0
4816,3102,27.0,27.4,27.8,27.0,2110,0.0,0.0,0,0,0,57830000.0,25.76,0.4,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,18,452755000000.0
4815,3102,27.4,27.4,27.4,27.4,0,0.0,0.0,0,0,0,0.0,25.76,0.0,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,19,610612000000.0
4814,3102,27.4,27.3,27.4,27.3,1707,0.0,0.0,0,0,0,46642500.0,25.67,-0.1,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,22,541384000000.0
4813,3102,27.3,27.3,27.3,27.3,3,0.0,0.0,0,0,0,81300.0,25.67,0.0,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,23,589042000000.0
4812,3102,27.2,27.2,27.2,27.2,600,0.0,0.0,0,0,0,16320000.0,25.58,-0.1,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,24,417134000000.0
4811,3102,27.0,27.0,27.0,27.0,5600,0.0,0.0,0,0,0,151200000.0,25.39,-0.2,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,25,457573000000.0
4810,3102,27.0,27.0,27.0,27.0,0,0.0,0.0,0,0,0,0.0,25.39,0.0,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,26,867663000000.0
4809,3102,27.8,27.5,27.8,27.5,1300,0.0,0.0,0,0,0,35990000.0,25.86,0.5,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,29,598726000000.0
4808,3102,27.7,27.7,27.7,27.7,0,0.0,0.0,0,0,0,0.0,26.05,0.0,0,Công ty Cổ phần Cấp nước Đồng Nai,DNW,UPCOM,2016-03-16,,0.0,Dịch vụ,2023,5,30,797759000000.0
