session_id,stock_id,open_price,close_price,high_price,low_price,volume_detail,ceiling_price,floor_price,buy_volume,sell_volume,net_volume,matched_value,adjust_price,change_percent,outstanding_share,name,code,stock_space,join_date,leave_date,init_price,category,year,month,day_of_month,volume_session
8531,3622,54.5,54.2,54.5,54.0,5200,0.0,0.0,0,0,0,281000000.0,48.38,-0.2,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,8,7818650000000.0
8530,3622,54.1,54.8,55.0,54.0,7600,0.0,0.0,0,0,0,413000000.0,48.92,0.6,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,9,9605920000000.0
8529,3622,54.0,54.5,55.0,54.0,7400,0.0,0.0,0,0,0,400000000.0,48.65,-0.3,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,10,7802560000000.0
8528,3622,54.9,54.6,54.9,54.0,3300,0.0,0.0,0,0,0,179000000.0,48.74,0.1,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,13,8852640000000.0
8527,3622,54.6,54.5,54.6,53.6,2400,0.0,0.0,0,0,0,130000000.0,48.65,-0.1,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,14,9157830000000.0
8526,3622,53.6,54.9,54.9,53.6,1500,0.0,0.0,0,0,0,81000000.0,49.0,0.4,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,15,9044830000000.0
8525,3622,54.0,54.5,54.5,53.7,800,0.0,0.0,0,0,0,43000000.0,48.65,-0.4,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,16,7993400000000.0
8524,3622,54.7,55.4,55.9,54.5,76700,0.0,0.0,0,0,0,4219000000.0,49.45,0.9,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,17,9056930000000.0
8523,3622,55.5,54.1,55.8,54.0,5200,0.0,0.0,0,0,0,286000000.0,48.29,-1.3,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,20,8000550000000.0
8522,3622,55.4,55.0,55.4,53.8,3600,0.0,0.0,0,0,0,194000000.0,49.09,0.9,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,21,6678120000000.0
8521,3622,55.4,55.3,55.4,54.0,3200,0.0,0.0,0,0,0,173000000.0,49.36,0.3,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,22,7063540000000.0
8520,3622,54.0,55.3,55.3,54.0,2100,0.0,0.0,0,0,0,115000000.0,49.36,0.0,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,23,6539990000000.0
8519,3622,55.2,58.0,59.1,54.8,22700,0.0,0.0,0,0,0,1298000000.0,51.77,2.7,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,24,8145960000000.0
8518,3622,58.7,56.9,58.7,55.3,5100,0.0,0.0,0,0,0,290000000.0,50.79,-1.1,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,27,8430340000000.0
8517,3622,56.5,56.5,56.9,55.3,5200,0.0,0.0,0,0,0,289000000.0,50.43,-0.4,0,Công ty Cổ phần Công viên nước Đầm Sen,DSN,HOSE,2010-10-26,,0.0,Dịch vụ,2023,3,28,9714650000000.0
