session_id,stock_id,open_price,close_price,high_price,low_price,volume_detail,ceiling_price,floor_price,buy_volume,sell_volume,net_volume,matched_value,adjust_price,change_percent,outstanding_share,name,code,stock_space,join_date,leave_date,init_price,category,year,month,day_of_month,volume_session
4817,2878,6.4,6.2,6.4,5.7,3400,0.0,0.0,0,0,0,20670000.0,6.2,0.0,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,17,596787000000.0
4816,2878,6.1,6.2,6.2,6.1,1100,0.0,0.0,0,0,0,6720000.0,6.2,0.1,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,18,452755000000.0
4815,2878,6.2,6.2,6.2,6.2,100,0.0,0.0,0,0,0,620000.0,6.2,0.1,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,19,610612000000.0
4814,2878,6.9,6.7,7.0,6.7,4387,0.0,0.0,0,0,0,29719400.0,6.7,0.5,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,22,541384000000.0
4813,2878,6.1,6.3,6.3,5.8,44300,0.0,0.0,0,0,0,260850000.0,6.3,-0.5,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,23,589042000000.0
4812,2878,6.5,6.5,6.5,6.5,1201,0.0,0.0,0,0,0,7806000.0,6.5,0.6,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,24,417134000000.0
4811,2878,6.5,7.3,7.3,6.5,20962,0.0,0.0,0,0,0,146482000.0,7.3,0.8,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,25,457573000000.0
4810,2878,7.6,7.6,7.6,7.6,1899,0.0,0.0,0,0,0,14322700.0,7.6,0.6,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,26,867663000000.0
4809,2878,7.5,7.1,7.5,6.6,14150,0.0,0.0,0,0,0,100950000.0,7.1,-0.5,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,29,598726000000.0
4808,2878,7.6,7.2,7.6,7.2,407,0.0,0.0,0,0,0,2996200.0,7.2,0.1,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,30,797759000000.0
4807,2878,6.9,6.6,6.9,6.6,2900,0.0,0.0,0,0,0,19590000.0,6.6,-0.8,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,5,31,860345000000.0
4806,2878,7.7,7.0,7.7,7.0,4200,0.0,0.0,0,0,0,29600000.0,7.0,0.2,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,1,784243000000.0
4805,2878,7.0,7.0,7.2,6.9,28063,0.0,0.0,0,0,0,199200000.0,7.0,0.0,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,2,911677000000.0
4804,2878,7.4,6.9,7.4,6.9,1668,0.0,0.0,0,0,0,11912200.0,6.9,-0.2,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,5,850691000000.0
4803,2878,7.1,7.5,7.9,7.1,25393,0.0,0.0,0,0,0,189868000.0,7.5,0.3,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,6,735226000000.0
4802,2878,7.5,7.5,8.5,7.5,24704,0.0,0.0,0,0,0,196226000.0,7.5,0.0,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,7,779549000000.0
4801,2878,8.4,8.1,9.0,7.5,36018,0.0,0.0,0,0,0,306451000.0,8.1,0.2,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,8,972083000000.0
4800,2878,8.1,8.1,8.1,8.0,2520,0.0,0.0,0,0,0,20238000.0,8.1,-0.4,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,9,784155000000.0
4799,2878,8.5,8.3,8.5,7.5,2510,0.0,0.0,0,0,0,20631000.0,8.3,0.3,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,12,637523000000.0
4798,2878,8.2,7.5,8.2,7.5,7385,0.0,0.0,0,0,0,57419700.0,7.5,-0.7,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,14,763309000000.0
4797,2878,8.2,8.0,8.3,8.0,3306,0.0,0.0,0,0,0,26655000.0,8.0,0.2,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,15,619574000000.0
4796,2878,8.1,8.4,8.4,8.1,15765,0.0,0.0,0,0,0,129575000.0,8.4,0.3,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,16,897713000000.0
4795,2878,8.1,8.4,8.7,8.1,3110,0.0,0.0,0,0,0,25822500.0,8.4,0.2,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,19,554708000000.0
4794,2878,8.2,8.2,8.2,8.2,6371,0.0,0.0,0,0,0,52249300.0,8.2,-0.1,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,20,557490000000.0
4793,2878,8.0,7.9,8.0,7.9,3158,0.0,0.0,0,0,0,25202000.0,7.9,-0.3,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,21,817903000000.0
4792,2878,8.0,7.8,8.0,7.8,3800,0.0,0.0,0,0,0,29910000.0,7.8,-0.2,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,22,833329000000.0
4791,2878,7.8,8.2,8.2,7.8,1219,0.0,0.0,0,0,0,9912000.0,8.2,0.3,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,23,847219000000.0
4790,2878,7.6,8.5,8.5,7.6,998,0.0,0.0,0,0,0,8091600.0,8.5,0.4,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,26,860095000000.0
4789,2878,8.4,8.3,8.4,7.6,3489,0.0,0.0,0,0,0,27250600.0,8.3,0.1,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,27,567850000000.0
4788,2878,8.2,8.0,8.2,8.0,364,0.0,0.0,0,0,0,2905100.0,8.0,0.2,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,28,659102000000.0
4787,2878,8.1,8.0,8.1,8.1,27,0.0,0.0,0,0,0,216000.0,8.0,-0.1,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,29,666695000000.0
4786,2878,7.6,8.0,8.0,7.6,223,0.0,0.0,0,0,0,1732700.0,8.0,-0.1,0,Công ty cổ phần Chứng khoán Hải Phòng,HAC,UPCOM,2016-10-18,,0.0,Tài chính,2023,6,30,543269000000.0
