session_id,stock_id,open_price,close_price,high_price,low_price,volume_detail,ceiling_price,floor_price,buy_volume,sell_volume,net_volume,matched_value,adjust_price,change_percent,outstanding_share,name,code,stock_space,join_date,leave_date,init_price,category,year,month,day_of_month,volume_session
2527,2304,0.0,6.5,6.2,6.2,200,0.0,0.0,0,0,0,1300000.0,6.5,0.3,0,Công ty Cổ phần HAPACO Hải Âu ,GHA,HNX,2005-07-14,2011-08-23,0.0,,2014,2,27,1061690000000.0
2527,2304,0.0,6.5,6.2,6.2,200,0.0,0.0,0,0,0,1300000.0,6.5,0.3,0,Công ty Cổ phần HAPACO Hải Âu ,GHA,HNX,2005-07-14,2011-08-23,0.0,,2014,2,27,1061690000000.0
2527,2304,0.0,6.5,6.2,6.2,200,0.0,0.0,0,0,0,1300000.0,6.5,0.3,0,Công ty Cổ phần HAPACO Hải Âu ,GHA,HNX,2005-07-14,2011-08-23,0.0,,2014,2,27,1061690000000.0
2527,2304,0.0,6.5,6.2,6.2,200,0.0,0.0,0,0,0,1300000.0,6.5,0.3,0,Công ty Cổ phần HAPACO Hải Âu ,GHA,HNX,2005-07-14,2011-08-23,0.0,,2014,2,27,1061690000000.0
session_id,stock_id,open_price,close_price,high_price,low_price,volume_detail,ceiling_price,floor_price,buy_volume,sell_volume,net_volume,matched_value,adjust_price,change_percent,outstanding_share,name,code,stock_space,join_date,leave_date,init_price,category,year,month,day_of_month,volume_session
2527,2304,0.0,6.5,6.2,6.2,200,0.0,0.0,0,0,0,1300000.0,6.5,0.3,0,Công ty Cổ phần HAPACO Hải Âu ,GHA,HNX,2005-07-14,2011-08-23,0.0,,2014,2,27,1061690000000.0
2527,2304,0.0,6.5,6.2,6.2,200,0.0,0.0,0,0,0,1300000.0,6.5,0.3,0,Công ty Cổ phần HAPACO Hải Âu ,GHA,HNX,2005-07-14,2011-08-23,0.0,,2014,2,27,1061690000000.0
2527,2304,0.0,6.5,6.2,6.2,200,0.0,0.0,0,0,0,1300000.0,6.5,0.3,0,Công ty Cổ phần HAPACO Hải Âu ,GHA,HNX,2005-07-14,2011-08-23,0.0,,2014,2,27,1061690000000.0
2527,2304,0.0,6.5,6.2,6.2,200,0.0,0.0,0,0,0,1300000.0,6.5,0.3,0,Công ty Cổ phần HAPACO Hải Âu ,GHA,HNX,2005-07-14,2011-08-23,0.0,,2014,2,27,1061690000000.0
