session_id,stock_id,open_price,close_price,high_price,low_price,volume_detail,ceiling_price,floor_price,buy_volume,sell_volume,net_volume,matched_value,adjust_price,change_percent,outstanding_share,name,code,stock_space,join_date,leave_date,init_price,category,year,month,day_of_month,volume_session
10484,3739,29.6,29.9,29.9,29.6,270,0.0,0.0,0,0,0,8000000.0,29.9,-1.0,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,19,1095200000000.0
10483,3739,29.9,29.9,29.9,29.9,0,0.0,0.0,0,0,0,0.0,29.9,0.0,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,20,1645800000000.0
10482,3739,28.1,29.9,29.9,28.0,13950,0.0,0.0,0,0,0,391000000.0,29.9,0.0,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,21,1503720000000.0
10481,3739,29.9,29.9,29.9,29.9,250,0.0,0.0,0,0,0,7000000.0,29.9,0.0,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,22,1665160000000.0
10480,3739,31.2,31.2,31.2,31.2,30,0.0,0.0,0,0,0,1000000.0,31.2,1.3,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,25,1496450000000.0
10479,3739,29.3,30.5,30.5,29.1,46200,0.0,0.0,0,0,0,1345000000.0,30.5,-0.7,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,26,1920730000000.0
10478,3739,29.1,29.0,29.1,29.0,2330,0.0,0.0,0,0,0,68000000.0,29.0,-1.5,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,27,1597980000000.0
10477,3739,29.5,30.0,31.0,29.1,10440,0.0,0.0,0,0,0,304000000.0,30.0,1.0,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,28,2076870000000.0
10476,3739,30.9,31.0,31.0,30.9,530,0.0,0.0,0,0,0,16000000.0,31.0,1.0,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,5,29,1748260000000.0
10475,3739,32.1,30.8,32.1,29.8,3540,0.0,0.0,0,0,0,106000000.0,30.8,-0.2,0,Công ty Cổ phần Thức ăn Chăn nuôi Việt Thắng,VTF,HOSE,2010-09-24,2015-12-14,0.0,,2015,6,1,1608050000000.0
